symbol,baseCoin,granularity,profile,lookback_days,bars,trades,wins,losses,win_rate_pct,profit_factor,gross_profit_pct,gross_loss_pct,avg_trade_pct,avg_win_pct,avg_loss_pct,expectancy_pct,max_drawdown_pct,net_return_pct,quality_score,last_close,trend_state,last_signal,last_bar_utc
VANRYUSDT,VANRY,4H,Manual,365,441,6,1,5,16.6667,0.3189,7.897,-24.7607,-2.8106,7.897,-4.9521,-2.8106,-22.4923,-16.3715,0.0709,0.005065,LONG,NONE,2026-03-13T00:00:00+00:00
API3USDT,API3,4H,Manual,365,441,8,2,6,25.0,0.1988,6.5606,-33.0062,-3.3057,3.2803,-5.501,-3.3057,-28.8026,-24.0685,0.069,0.2955,LONG,NONE,2026-03-13T00:00:00+00:00
CTSIUSDT,CTSI,4H,Manual,365,441,6,2,4,33.3333,0.1403,3.3184,-23.6604,-3.3903,1.6592,-5.9151,-3.3903,-20.6257,-19.0223,0.068,0.02538,LONG,NONE,2026-03-13T00:00:00+00:00
FLUXUSDT,FLUX,4H,Manual,365,441,7,2,5,28.5714,0.1574,4.4349,-28.1752,-3.3915,2.2174,-5.635,-3.3915,-23.762,-21.8265,0.0662,0.05793,LONG,NONE,2026-03-13T00:00:00+00:00
ATUSDT,AT,4H,Manual,365,441,5,1,4,20.0,0.2601,6.0659,-23.3208,-3.451,6.0659,-5.8302,-3.451,-21.3599,-16.5897,0.0609,0.1441,SHORT,NONE,2026-03-13T00:00:00+00:00
ORDERUSDT,ORDER,4H,Manual,365,441,5,1,4,20.0,0.2601,6.0659,-23.3208,-3.451,6.0659,-5.8302,-3.451,-21.3599,-16.5897,0.0609,0.05423,SHORT,NONE,2026-03-13T00:00:00+00:00
PIEVERSEUSDT,PIEVERSE,4H,Manual,365,441,6,1,5,16.6667,0.1862,5.46,-29.3208,-3.9768,5.46,-5.8642,-3.9768,-22.0422,-22.0422,0.0422,0.50847,SHORT,NONE,2026-03-13T00:00:00+00:00
PROVEUSDT,PROVE,4H,Manual,365,441,10,2,8,20.0,0.1445,6.7388,-46.6415,-3.9903,3.3694,-5.8302,-3.9903,-38.1574,-33.933,0.0379,0.2662,SHORT,NONE,2026-03-13T00:00:00+00:00
SAHARAUSDT,SAHARA,4H,Manual,365,441,5,1,4,20.0,0.1046,2.4396,-23.3208,-4.1762,2.4396,-5.8302,-4.1762,-21.3599,-19.4414,0.0245,0.02244,SHORT,NONE,2026-03-13T00:00:00+00:00
MANAUSDT,MANA,4H,Manual,365,441,5,1,4,20.0,0.0854,2.0201,-23.6604,-4.3281,2.0201,-5.9151,-4.3281,-20.0602,-20.0602,0.0213,0.0931,SHORT,NONE,2026-03-13T00:00:00+00:00
WETUSDT,WET,4H,Manual,365,441,5,1,4,20.0,0.0854,2.0201,-23.6604,-4.3281,2.0201,-5.9151,-4.3281,-20.0602,-20.0602,0.0213,0.10668,LONG,NONE,2026-03-13T00:00:00+00:00
GRTUSDT,GRT,4H,Manual,365,441,6,1,5,16.6667,0.1087,3.1491,-28.9811,-4.3053,3.1491,-5.7962,-4.3053,-25.8112,-23.475,0.0211,0.02803,LONG,NONE,2026-03-13T00:00:00+00:00
JASMYUSDT,JASMY,4H,Manual,365,441,5,1,4,20.0,0.0879,2.0201,-22.9811,-4.1922,2.0201,-5.7453,-4.1922,-21.0758,-19.4815,0.0209,0.005887,LONG,NONE,2026-03-13T00:00:00+00:00
QUSDT,Q,4H,Manual,365,441,6,1,5,16.6667,0.0779,2.0201,-25.9398,-3.9866,2.0201,-5.188,-3.9866,-21.8725,-21.8725,0.0178,0.013234,SHORT,NONE,2026-03-13T00:00:00+00:00
PHAUSDT,PHA,4H,Manual,365,441,5,1,4,20.0,0.0689,1.6058,-23.3208,-4.343,1.6058,-5.8302,-4.343,-21.3599,-20.0971,0.0161,0.03111,SHORT,NONE,2026-03-13T00:00:00+00:00
SANDUSDT,SAND,4H,Manual,365,441,6,1,5,16.6667,0.0679,1.905,-28.068,-4.3605,1.905,-5.6136,-4.3605,-23.6662,-23.6662,0.0143,0.08411,SHORT,NONE,2026-03-13T00:00:00+00:00
GMTUSDT,GMT,4H,Manual,365,441,6,1,5,16.6667,0.0657,1.905,-28.9811,-4.5127,1.905,-5.7962,-4.5127,-25.8112,-24.3979,0.0127,0.01128,SHORT,NONE,2026-03-13T00:00:00+00:00
GALAUSDT,GALA,4H,Manual,365,441,7,1,6,14.2857,0.0572,2.0201,-35.3208,-4.7572,2.0201,-5.8868,-4.7572,-29.11,-29.11,0.0098,0.003439,SHORT,NONE,2026-03-13T00:00:00+00:00
COTIUSDT,COTI,4H,Manual,365,441,8,1,7,12.5,0.0493,2.0201,-40.9811,-4.8701,2.0201,-5.8544,-4.8701,-33.1226,-33.1226,0.0074,0.01249,SHORT,NONE,2026-03-13T00:00:00+00:00
GASUSDT,GAS,4H,Manual,365,441,6,0,6,0.0,0.0,0.0,-34.7808,-5.7968,0.0,-5.7968,-5.7968,-30.114,-30.114,0.0,1.56,SHORT,NONE,2026-03-13T00:00:00+00:00
TLMUSDT,TLM,4H,Manual,365,441,5,0,5,0.0,0.0,0.0,-28.9811,-5.7962,0.0,-5.7962,-5.7962,-25.8112,-25.8112,0.0,0.001727,LONG,NONE,2026-03-13T00:00:00+00:00
